System of linear equations:

A:
[-0.9367950443208706, -6.762538630102277, -2.9823718451089576, 0.4658626328586988, 0.1312209026225828, 0.36483329364645245, 1.1158621326678286, 0.4946630245524535]
[-105.94632658382606, -1533.7136040917007, -650.1622464182147, 44.56372177426148, 66.29589387385839, 84.97960340768125, 246.4984947918986, 4.074178136340536]
[206.3391784896345, 3098.0586191620528, 1328.776601495198, -110.58652847209497, -132.61186818497552, -158.16881887975492, -480.1777209009863, -22.446505807781275]
[43.41094119739091, 743.2510908713768, 324.6634742233921, -33.16159786494936, -33.1487025020222, -32.474846706476356, -106.67981049924353, -8.001897529571995]
[-203.44337923401838, -3182.6420206799385, -1374.577180824319, 124.62090164737373, 137.91512591743444, 153.87347484073302, 480.1059821240632, 28.279393455014066]
[26.204840637213238, 429.8251926125422, 174.60748494859354, -1.523320331112231, -21.74783516742646, -28.783410050235545, -71.51684736312382, 11.21416244722091]
[216.4688253684684, 3650.527479399779, 1575.4940176080238, -141.97014580899287, -162.08583816663935, -172.29124364422077, -530.7597308636261, -19.462327712420368]
[-89.11284766883982, -1708.6737491266904, -756.0458568023307, 83.13612745353362, 80.66460464849472, 67.40076960990348, 241.3750782520449, 21.18767273663088]

b: [-35.892104100868266, -8958.575355459025, 18039.61662364789, 4327.282028883035, -18523.379800005358, 2573.4265617627843, 21311.45571947567, -9985.358411078092]


Correct answers:
[-9.733078329158092, 6.795471393124323, -2.7891731831831574, -0.27003570735941196, -3.6899069163154525, -8.692201677444016, -1.4999882415930088, -3.8788836243344864]
